Timestamp,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Pack_V,Cell_Delta_V,Temp1,Temp2,Current,SOC,FG_Voltage,FG_Current,FG_Temp,Remaining_Cap,Full_Cap,Design_Cap,Avg_Current,Time_Empty,Time_Full,Internal_Temp,Cycle_Count,SOH,Charging_V,Charging_I,Max_Temp,Min_Temp,Max_Chg_Curr,Max_Dsg_Curr
2025-07-18 08:39:05.775,3354,3352,3352,3348,3353,3355,3349,3348,26813,7,299.5,302.0,2.726,66,26848000,2.612,300.9,4175,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:06.897,3354,3352,3352,3348,3353,3354,3349,3348,26811,6,299.5,302.0,2.726,66,26848000,2.608,300.9,4176,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:08.020,3354,3352,3352,3349,3353,3354,3349,3348,26814,6,299.5,302.0,2.726,66,26848000,2.612,300.9,4176,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:09.140,3354,3352,3353,3349,3354,3354,3349,3348,26816,6,299.5,302.0,2.718,66,26856000,2.612,300.9,4176,6412,6912,1.305,65535,103,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:10.258,3354,3352,3352,3349,3353,3354,3349,3348,26814,6,299.5,302.0,2.726,66,26856000,2.608,300.9,4177,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:11.381,3354,3352,3352,3348,3354,3355,3349,3348,26814,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4177,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:12.498,3354,3352,3352,3348,3354,3355,3349,3348,26816,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4177,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:13.620,3354,3352,3352,3349,3354,3355,3349,3348,26814,7,299.5,302.0,2.718,66,26856000,2.608,300.9,4178,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:14.739,3354,3352,3353,3349,3353,3355,3349,3348,26817,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4178,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:15.861,3354,3352,3353,3349,3354,3355,3349,3348,26817,7,299.5,302.0,2.718,66,26848000,2.612,300.9,4179,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:16.980,3354,3352,3352,3349,3354,3355,3349,3348,26816,7,299.5,302.0,2.726,66,26848000,2.612,300.9,4179,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:18.102,3355,3352,3353,3349,3354,3355,3349,3348,26817,7,299.5,302.0,2.718,66,26848000,2.608,300.9,4180,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:19.220,3354,3352,3353,3349,3354,3355,3349,3348,26816,7,299.5,302.0,2.726,66,26848000,2.612,300.9,4180,6412,6912,1.305,65535,103,302.2,2,93,0,0,0,0,0,0
2025-07-18 08:39:20.341,3354,3352,3353,3349,3354,3355,3349,3348,26814,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4180,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:21.462,3355,3352,3353,3349,3354,3354,3349,3348,26814,7,299.5,302.0,2.726,66,26848000,2.608,300.9,4181,6412,6912,1.305,65535,103,302.2,2,93,0,0,0,0,0,0
2025-07-18 08:39:22.585,3355,3352,3353,3349,3354,3354,3349,3348,26816,7,299.5,302.0,2.726,66,26848000,2.612,300.9,4181,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:23.704,3355,3352,3353,3349,3354,3355,3349,3348,26816,7,299.5,302.0,2.734,66,26856000,2.608,300.9,4182,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:24.822,3354,3352,3353,3349,3354,3355,3349,3348,26816,7,299.5,302.0,2.726,66,26856000,2.612,300.9,4182,6412,6912,1.305,65535,103,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:25.946,3355,3352,3353,3349,3354,3355,3349,3348,26817,7,299.5,302.0,2.726,66,26856000,2.608,300.9,4183,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:27.063,3355,3352,3353,3349,3354,3355,3349,3349,26816,6,299.5,302.0,2.726,66,26856000,2.612,300.9,4183,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:28.186,3355,3352,3353,3349,3354,3355,3349,3349,26816,6,299.5,302.0,2.726,66,26856000,2.612,300.9,4183,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:29.306,3355,3352,3353,3349,3354,3355,3350,3349,26816,6,299.5,302.0,2.718,66,26856000,2.608,300.9,4184,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
